"decision","decision_basis","expansion","quest_id","node_count","source_addons","source_files","coordinates","criteria_ids","comments"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34233","1","HandyNotes_TreasureHunter","Talador.lua","65501130","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34235","1","HandyNotes_TreasureHunter","Talador.lua","52502950","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34236","1","HandyNotes_TreasureHunter","Talador.lua","62003240","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34238","1","HandyNotes_TreasureHunter","Talador.lua","57402870","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34239","1","HandyNotes_TreasureHunter","Talador.lua","66608690","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34241","1","HandyNotes_TreasureHunter","Gorgrond.lua","43109290","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34248","1","HandyNotes_TreasureHunter","Talador.lua","77005000","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34249","1","HandyNotes_TreasureHunter","Talador.lua","35509660","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34250","1","HandyNotes_TreasureHunter","Talador.lua","75804480","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34251","1","HandyNotes_TreasureHunter","Talador.lua","64607920","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34252","1","HandyNotes_TreasureHunter","Talador.lua","62404800","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34253","1","HandyNotes_TreasureHunter","Talador.lua","55206680","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34254","1","HandyNotes_TreasureHunter","Talador.lua","39505520","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34255","1","HandyNotes_TreasureHunter","Talador.lua","65508860","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34256","1","HandyNotes_TreasureHunter","Talador.lua","47009170","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34257","1","HandyNotes_TreasureHunter","Talador.lua","38408450","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34258","1","HandyNotes_TreasureHunter","Talador.lua","38201250","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34259","1","HandyNotes_TreasureHunter","Talador.lua","33307670","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34260","1","HandyNotes_TreasureHunter","Talador.lua","81803500","","TombofSouls"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34261","1","HandyNotes_TreasureHunter","Talador.lua","75704140","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34263","1","HandyNotes_TreasureHunter","Talador.lua","78201480","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34276","1","HandyNotes_TreasureHunter","Talador.lua","65908520","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34290","1","HandyNotes_TreasureHunter","Talador.lua","54002760","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34405","1","HandyNotes_TreasureHunter","Gorgrond.lua","59305720","","Rares"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34463","1","HandyNotes_TreasureHunter","Gorgrond.lua","39703990","","Archmage Vargoth"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34464","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","68001900","","Archmage Vargoth"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34465","1","HandyNotes_TreasureHunter","Talador.lua","45303700","","Archmage Vargoth"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34466","1","HandyNotes_TreasureHunter","Nagrand.lua","46401600","","Archmage Vargoth"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34471","1","HandyNotes_TreasureHunter","Talador.lua","73505140","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34473","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","40902010","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34476","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","57105210","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34507","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","24204860","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34520","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","42401970","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34521","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","51002280","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34641","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","09804540","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34642","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","19201200","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34647","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","24001300","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34648","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","25502040","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34733","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","39602800;65906080","","Dagg"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34760","1","HandyNotes_TreasureHunter","Nagrand.lua","37707060","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34841","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","43705550","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34931","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","21605070","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","34937","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","74505620","","treasures"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34940","1","HandyNotes_TreasureHunter","Gorgrond.lua","53008000","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","34967","1","HandyNotes_TreasureHunter","FrostfireRidge.lua","37205920","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35056","1","HandyNotes_TreasureHunter","Gorgrond.lua","42604680","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","35162","10","HandyNotes_TreasureHunter","Talador.lua","39307770;39807670;54105630;70803200;70903550;72403700;72803560;73503070;74303400;74602930","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35280","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","27100260","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","35334","1","HandyNotes_TreasureHunter","SpiresOfArak.lua","29504170","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35347","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","26603520;36502900","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35367","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","26503640;31706640","","FrostfireRidge"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35368","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","28293440;53702880","","Turgall's Den: Bladespite Courtyard"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35369","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","28293440;48506720","","All these Bladespire ones are available for Alliance, but Horde have to complete Moving In (33657) first"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35370","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","26703940;37806900","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35371","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","27603382;46401640","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35373","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","27173763;52605300","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35530","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","30301990","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35567","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","28093409;51101770","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35568","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","28093409;76606330","","Turgall's Den: Bladespite Throne"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35569","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","28093409;70806800","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35570","2","HandyNotes_TreasureHunter","FrostfireRidge.lua","27283876;44806480","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35576","1","HandyNotes_TreasureHunter","Nagrand.lua","47207430","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35577","1","HandyNotes_TreasureHunter","Nagrand.lua","50108220","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35579","1","HandyNotes_TreasureHunter","Nagrand.lua","50006650","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35580","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","55307480","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35581","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","55004500","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35583","1","HandyNotes_TreasureHunter","Nagrand.lua","52708010","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35584","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","52804840","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35590","1","HandyNotes_TreasureHunter","Nagrand.lua","73006220","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35591","1","HandyNotes_TreasureHunter","Nagrand.lua","77805190","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35593","1","HandyNotes_TreasureHunter","Nagrand.lua","80606060","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","wod","35596","1","HandyNotes_TreasureHunter","Nagrand.lua","40307610","","Goldmane"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35597","1","HandyNotes_TreasureHunter","Nagrand.lua","69905240","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35600","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","55801990","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","35603","1","HandyNotes_TreasureHunter","ShadowmoonValley.lua","58902200","",""
